Path,Species_Name,Species_ID,Split
data/wings-2024/Ae_punctor/Ae pun 57.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 84.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 47.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 93.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 111.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 24.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 27.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 39.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 62.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 53.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 1.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 82.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 129.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 164.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 18.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 140.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 21.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 9.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 146.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 46.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 127.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 67.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 54.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 112.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 90.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 110.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 50.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 95.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 91.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 30.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 138.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 99.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 35.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 20.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 17.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 114.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 7.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 87.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 89.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 123.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 118.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 163.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 58.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 88.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 76.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 12.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 10.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 101.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 122.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 65.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 161.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 36.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 102.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 71.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 135.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 157.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 26.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 41.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 28.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 134.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 125.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 29.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 73.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 74.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 96.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 128.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 106.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 40.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 23.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 116.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 8.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 107.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 132.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 142.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 136.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 149.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 119.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 70.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 2.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 141.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 25.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 151.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 6.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 156.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 5.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 165.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 64.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 115.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 92.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 38.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 43.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 83.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 72.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 97.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 105.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 120.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 109.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 121.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 104.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 19.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 22.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 152.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 55.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 130.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 94.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 44.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 153.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 144.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 137.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 15.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 78.tif,Ae_punctor,1,Train
data/wings-2024/Ae_punctor/Ae pun 159.tif,Ae_punctor,1,Train
data/wings-2024/Ae_communis/Ae com 72.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 49.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 80.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 165.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 110.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 53.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 40.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 27.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 153.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 71.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 58.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 54.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 122.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 73.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 66.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 13.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 24.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 164.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 84.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 83.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 138.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 56.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 102.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 26.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 144.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 155.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 65.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 18.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 86.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 119.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 36.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 103.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 147.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 145.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 79.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 129.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 23.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 112.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 157.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 34.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 142.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 137.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 29.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 143.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 141.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 87.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 74.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 38.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 106.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 1.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 78.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 85.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 32.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 160.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 124.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 154.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 161.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 136.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 6.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 109.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 8.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 48.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 61.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 82.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 113.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 100.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 69.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 45.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 51.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 96.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 67.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 50.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 76.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 95.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 35.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 148.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 140.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 63.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 46.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 162.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 89.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 139.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 98.tif,Ae_communis,2,Train
data/wings-2024/Ae_communis/Ae com 151.tif,Ae_communis,2,Train
